SourceFile,FG BOM,SemiBOM,SourceRow,Path,StoneSKU,StoneType,ProductName,LineQty,PathMultiplier,EffectiveStoneCount,LineWeightGram,UnitStoneWeightGram,EffectiveWeightGram
F_BOMLevelTable_639247799493651840.xlsx,116613M018010203,2DB16613M018010200Z,20741,2DB16613M018010200Z > 2VD16613M018010200Z > 3050115,3050115,Diamond,DIRDBR3540,1.0,1.0,1.0,0.0348,0.0348,0.0348
F_BOMLevelTable_639247799493651840.xlsx,116613M018010203,2DB16613M018010200Z,20742,2DB16613M018010200Z > 2VD16613M018010200Z > 3050101,3050101,Diamond,DIRDBR3540,1.0,1.0,1.0,0.0124,0.0124,0.0124
F_BOMLevelTable_639247799493651840.xlsx,116613M018010203,2DB16613M018010200Z,20743,2DB16613M018010200Z > 2VD16613M018010200Z > 3050093,3050093,Diamond,DIRDBR3540,1.0,1.0,1.0,0.0065,0.0065,0.0065
F_BOMLevelTable_639247799493651840.xlsx,116613M018010203,2DB16613M018010200Z,20744,2DB16613M018010200Z > 2VD16613M018010200Z > 3050114,3050114,Diamond,DIRDBR3540,39.0,1.0,39.0,1.3572,0.0348,1.3572
F_BOMLevelTable_639247799493651840.xlsx,116613M018010203,2DB16613M018010200Z,20745,2DB16613M018010200Z > 2VD16613M018010200Z > 3050095,3050095,Diamond,DIRDBR3540,77.0,1.0,77.0,0.7084,0.0092,0.7084
F_BOMLevelTable_639247799493651840.xlsx,116613M018010203,2VD16613M018010200Z,20735,2VD16613M018010200Z > 3050113,3050113,Diamond,DIRDBR3540,2.0,1.0,2.0,0.0632,0.0316,0.0632
F_BOMLevelTable_639247799493651840.xlsx,116613M018010203,2VD16613M018010200Z,20736,2VD16613M018010200Z > 3050097,3050097,Diamond,DIRDBR3540,2.0,1.0,2.0,0.0196,0.0098,0.0196
F_BOMLevelTable_639247799493651840.xlsx,116613M018010203,2VD16613M018010200Z,20737,2VD16613M018010200Z > 3050092,3050092,Diamond,DIRDBR3540,1.0,1.0,1.0,0.006,0.006,0.006
F_BOMLevelTable_639247799493651840.xlsx,116613M018010203,2VD16613M018010200Z,20738,2VD16613M018010200Z > 3050091,3050091,Diamond,DIRDBR3540,1.0,1.0,1.0,0.0053,0.0053,0.0053
F_BOMLevelTable_639247799493651840.xlsx,116613M018010203,2VD16613M018010200Z,20739,2VD16613M018010200Z > 3050099,3050099,Diamond,DIRDBR3540,1.0,1.0,1.0,0.0096,0.0096,0.0096
F_BOMLevelTable_639247799493651840.xlsx,116613M018010203,2VD16613M018010200Z,20740,2VD16613M018010200Z > 3050110,3050110,Diamond,DIRDBR3540,1.0,1.0,1.0,0.0236,0.0236,0.0236
F_BOMLevelTable_639247799493651840.xlsx,116613M018010203,2VD16613M018010200Z,20741,2VD16613M018010200Z > 3050115,3050115,Diamond,DIRDBR3540,1.0,1.0,1.0,0.0348,0.0348,0.0348
F_BOMLevelTable_639247799493651840.xlsx,116613M018010203,2VD16613M018010200Z,20742,2VD16613M018010200Z > 3050101,3050101,Diamond,DIRDBR3540,1.0,1.0,1.0,0.0124,0.0124,0.0124
F_BOMLevelTable_639247799493651840.xlsx,116613M018010203,2VD16613M018010200Z,20743,2VD16613M018010200Z > 3050093,3050093,Diamond,DIRDBR3540,1.0,1.0,1.0,0.0065,0.0065,0.0065
F_BOMLevelTable_639247799493651840.xlsx,116613M018010203,2VD16613M018010200Z,20744,2VD16613M018010200Z > 3050114,3050114,Diamond,DIRDBR3540,39.0,1.0,39.0,1.3572,0.0348,1.3572
F_BOMLevelTable_639247799493651840.xlsx,116613M018010203,2VD16613M018010200Z,20745,2VD16613M018010200Z > 3050095,3050095,Diamond,DIRDBR3540,77.0,1.0,77.0,0.7084,0.0092,0.7084
F_BOMLevelTable_639247799493651840.xlsx,116613M025120237,2DX16613M025120237Z,20798,2DX16613M025120237Z > 2VD16613M025120237Z > 3050046,3050046,Diamond,DIRDBR0435,135.0,1.0,135.0,0.2025,0.0015,0.2025
F_BOMLevelTable_639247799493651840.xlsx,116613M025120237,2DX16613M025120237Z,20799,2DX16613M025120237Z > 2VD16613M025120237Z > 3050047,3050047,Diamond,DIRDBR0435,187.0,1.0,187.0,0.187,0.001,0.187
F_BOMLevelTable_639247799493651840.xlsx,116613M025120237,2DX16613M025120237Z,20800,2DX16613M025120237Z > 2VD16613M025120237Z > 3050048,3050048,Diamond,DIRDBR0435,141.0,1.0,141.0,0.1974,0.0014,0.1974
F_BOMLevelTable_639247799493651840.xlsx,116613M025120237,2DX16613M025120237Z,20801,2DX16613M025120237Z > 2VD16613M025120237Z > 3050049,3050049,Diamond,DIRDBR0435,239.0,1.0,239.0,0.4063,0.0017,0.4063
F_BOMLevelTable_639247799493651840.xlsx,116613M025120237,2DX16613M025120237Z,20802,2DX16613M025120237Z > 2VD16613M025120237Z > 3050050,3050050,Diamond,DIRDBR0435,48.0,1.0,48.0,0.12,0.0025,0.12
F_BOMLevelTable_639247799493651840.xlsx,116613M025120237,2DX16613M025120237Z,20803,2DX16613M025120237Z > 2VD16613M025120237Z > 3050051,3050051,Diamond,DIRDBR0435,6.0,1.0,6.0,0.0186,0.0031,0.0186
F_BOMLevelTable_639247799493651840.xlsx,116613M025120237,2DX16613M025120237Z,20804,2DX16613M025120237Z > 2VD16613M025120237Z > 3050052,3050052,Diamond,DIRDBR0435,2.0,1.0,2.0,0.0074,0.0037,0.0074
F_BOMLevelTable_639247799493651840.xlsx,116613M025120237,2VD16613M025120237Z,20798,2VD16613M025120237Z > 3050046,3050046,Diamond,DIRDBR0435,135.0,1.0,135.0,0.2025,0.0015,0.2025
F_BOMLevelTable_639247799493651840.xlsx,116613M025120237,2VD16613M025120237Z,20799,2VD16613M025120237Z > 3050047,3050047,Diamond,DIRDBR0435,187.0,1.0,187.0,0.187,0.001,0.187
F_BOMLevelTable_639247799493651840.xlsx,116613M025120237,2VD16613M025120237Z,20800,2VD16613M025120237Z > 3050048,3050048,Diamond,DIRDBR0435,141.0,1.0,141.0,0.1974,0.0014,0.1974
F_BOMLevelTable_639247799493651840.xlsx,116613M025120237,2VD16613M025120237Z,20801,2VD16613M025120237Z > 3050049,3050049,Diamond,DIRDBR0435,239.0,1.0,239.0,0.4063,0.0017,0.4063
F_BOMLevelTable_639247799493651840.xlsx,116613M025120237,2VD16613M025120237Z,20802,2VD16613M025120237Z > 3050050,3050050,Diamond,DIRDBR0435,48.0,1.0,48.0,0.12,0.0025,0.12
F_BOMLevelTable_639247799493651840.xlsx,116613M025120237,2VD16613M025120237Z,20803,2VD16613M025120237Z > 3050051,3050051,Diamond,DIRDBR0435,6.0,1.0,6.0,0.0186,0.0031,0.0186
F_BOMLevelTable_639247799493651840.xlsx,116613M025120237,2VD16613M025120237Z,20804,2VD16613M025120237Z > 3050052,3050052,Diamond,DIRDBR0435,2.0,1.0,2.0,0.0074,0.0037,0.0074
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103,2DB16613S018010100Z,20821,2DB16613S018010100Z > 2VD16613S018010100Z > 3050142,3050142,Diamond,DIRDBR9900,2.0,1.0,2.0,0.0632,0.0316,0.0632
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103,2DB16613S018010100Z,20822,2DB16613S018010100Z > 2VD16613S018010100Z > 3050132,3050132,Diamond,DIRDBR9900,2.0,1.0,2.0,0.0196,0.0098,0.0196
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103,2DB16613S018010100Z,20823,2DB16613S018010100Z > 2VD16613S018010100Z > 3050129,3050129,Diamond,DIRDBR9900,1.0,1.0,1.0,0.0062,0.0062,0.0062
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103,2DB16613S018010100Z,20824,2DB16613S018010100Z > 2VD16613S018010100Z > 3050128,3050128,Diamond,DIRDBR9900,1.0,1.0,1.0,0.005,0.005,0.005
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103,2DB16613S018010100Z,20825,2DB16613S018010100Z > 2VD16613S018010100Z > 3050133,3050133,Diamond,DIRDBR9900,1.0,1.0,1.0,0.0104,0.0104,0.0104
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103,2DB16613S018010100Z,20826,2DB16613S018010100Z > 2VD16613S018010100Z > 3050139,3050139,Diamond,DIRDBR9900,1.0,1.0,1.0,0.0236,0.0236,0.0236
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103,2DB16613S018010100Z,20827,2DB16613S018010100Z > 2VD16613S018010100Z > 3050144,3050144,Diamond,DIRDBR9900,1.0,1.0,1.0,0.0348,0.0348,0.0348
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103,2DB16613S018010100Z,20828,2DB16613S018010100Z > 2VD16613S018010100Z > 3050134,3050134,Diamond,DIRDBR9900,1.0,1.0,1.0,0.0124,0.0124,0.0124
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103,2DB16613S018010100Z,20829,2DB16613S018010100Z > 2VD16613S018010100Z > 3050130,3050130,Diamond,DIRDBR9900,1.0,1.0,1.0,0.0074,0.0074,0.0074
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103,2DB16613S018010100Z,20830,2DB16613S018010100Z > 2VD16613S018010100Z > 3050143,3050143,Diamond,DIRDBR9900,37.0,1.0,37.0,1.2876,0.034800000000000005,1.2876
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103,2DB16613S018010100Z,20831,2DB16613S018010100Z > 2VD16613S018010100Z > 3050131,3050131,Diamond,DIRDBR9900,73.0,1.0,73.0,0.6716,0.0092,0.6716
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103,2VD16613S018010100Z,20821,2VD16613S018010100Z > 3050142,3050142,Diamond,DIRDBR9900,2.0,1.0,2.0,0.0632,0.0316,0.0632
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103,2VD16613S018010100Z,20822,2VD16613S018010100Z > 3050132,3050132,Diamond,DIRDBR9900,2.0,1.0,2.0,0.0196,0.0098,0.0196
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103,2VD16613S018010100Z,20823,2VD16613S018010100Z > 3050129,3050129,Diamond,DIRDBR9900,1.0,1.0,1.0,0.0062,0.0062,0.0062
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103,2VD16613S018010100Z,20824,2VD16613S018010100Z > 3050128,3050128,Diamond,DIRDBR9900,1.0,1.0,1.0,0.005,0.005,0.005
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103,2VD16613S018010100Z,20825,2VD16613S018010100Z > 3050133,3050133,Diamond,DIRDBR9900,1.0,1.0,1.0,0.0104,0.0104,0.0104
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103,2VD16613S018010100Z,20826,2VD16613S018010100Z > 3050139,3050139,Diamond,DIRDBR9900,1.0,1.0,1.0,0.0236,0.0236,0.0236
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103,2VD16613S018010100Z,20827,2VD16613S018010100Z > 3050144,3050144,Diamond,DIRDBR9900,1.0,1.0,1.0,0.0348,0.0348,0.0348
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103,2VD16613S018010100Z,20828,2VD16613S018010100Z > 3050134,3050134,Diamond,DIRDBR9900,1.0,1.0,1.0,0.0124,0.0124,0.0124
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103,2VD16613S018010100Z,20829,2VD16613S018010100Z > 3050130,3050130,Diamond,DIRDBR9900,1.0,1.0,1.0,0.0074,0.0074,0.0074
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103,2VD16613S018010100Z,20830,2VD16613S018010100Z > 3050143,3050143,Diamond,DIRDBR9900,37.0,1.0,37.0,1.2876,0.034800000000000005,1.2876
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103,2VD16613S018010100Z,20831,2VD16613S018010100Z > 3050131,3050131,Diamond,DIRDBR9900,73.0,1.0,73.0,0.6716,0.0092,0.6716
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103-01,2DB16613S018010100Z-01,20854,2DB16613S018010100Z-01 > 3050142,3050142,Diamond,DIRDBR9900,2.0,1.0,2.0,0.0632,0.0316,0.0632
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103-01,2DB16613S018010100Z-01,20855,2DB16613S018010100Z-01 > 3050132,3050132,Diamond,DIRDBR9900,2.0,1.0,2.0,0.0196,0.0098,0.0196
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103-01,2DB16613S018010100Z-01,20856,2DB16613S018010100Z-01 > 3050129,3050129,Diamond,DIRDBR9900,1.0,1.0,1.0,0.0062,0.0062,0.0062
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103-01,2DB16613S018010100Z-01,20857,2DB16613S018010100Z-01 > 3050128,3050128,Diamond,DIRDBR9900,1.0,1.0,1.0,0.005,0.005,0.005
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103-01,2DB16613S018010100Z-01,20858,2DB16613S018010100Z-01 > 3050133,3050133,Diamond,DIRDBR9900,1.0,1.0,1.0,0.0104,0.0104,0.0104
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103-01,2DB16613S018010100Z-01,20859,2DB16613S018010100Z-01 > 3050139,3050139,Diamond,DIRDBR9900,1.0,1.0,1.0,0.0236,0.0236,0.0236
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103-01,2DB16613S018010100Z-01,20860,2DB16613S018010100Z-01 > 3050144,3050144,Diamond,DIRDBR9900,1.0,1.0,1.0,0.0348,0.0348,0.0348
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103-01,2DB16613S018010100Z-01,20861,2DB16613S018010100Z-01 > 3050134,3050134,Diamond,DIRDBR9900,1.0,1.0,1.0,0.0124,0.0124,0.0124
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103-01,2DB16613S018010100Z-01,20862,2DB16613S018010100Z-01 > 3050130,3050130,Diamond,DIRDBR9900,1.0,1.0,1.0,0.0074,0.0074,0.0074
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103-01,2DB16613S018010100Z-01,20863,2DB16613S018010100Z-01 > 3050143,3050143,Diamond,DIRDBR9900,37.0,1.0,37.0,1.2876,0.034800000000000005,1.2876
F_BOMLevelTable_639247799493651840.xlsx,116613S018010103-01,2DB16613S018010100Z-01,20864,2DB16613S018010100Z-01 > 3050131,3050131,Diamond,DIRDBR9900,73.0,1.0,73.0,0.6716,0.0092,0.6716
F_BOMLevelTable_639247799493651840.xlsx,116613S025120237,2DX16613S025120237Z,20895,2DX16613S025120237Z > 2VD16613S025120237Z > 3050046,3050046,Diamond,DIRDBR0435,123.0,1.0,123.0,0.1845,0.0015,0.1845
F_BOMLevelTable_639247799493651840.xlsx,116613S025120237,2DX16613S025120237Z,20896,2DX16613S025120237Z > 2VD16613S025120237Z > 3050047,3050047,Diamond,DIRDBR0435,171.0,1.0,171.0,0.171,0.001,0.171
F_BOMLevelTable_639247799493651840.xlsx,116613S025120237,2DX16613S025120237Z,20897,2DX16613S025120237Z > 2VD16613S025120237Z > 3050048,3050048,Diamond,DIRDBR0435,129.0,1.0,129.0,0.1806,0.0014,0.1806
F_BOMLevelTable_639247799493651840.xlsx,116613S025120237,2DX16613S025120237Z,20898,2DX16613S025120237Z > 2VD16613S025120237Z > 3050049,3050049,Diamond,DIRDBR0435,219.0,1.0,219.0,0.3723,0.0017000000000000001,0.3723
F_BOMLevelTable_639247799493651840.xlsx,116613S025120237,2DX16613S025120237Z,20899,2DX16613S025120237Z > 2VD16613S025120237Z > 3050050,3050050,Diamond,DIRDBR0435,44.0,1.0,44.0,0.11,0.0025,0.11
F_BOMLevelTable_639247799493651840.xlsx,116613S025120237,2DX16613S025120237Z,20900,2DX16613S025120237Z > 2VD16613S025120237Z > 3050051,3050051,Diamond,DIRDBR0435,6.0,1.0,6.0,0.0186,0.0031,0.0186
F_BOMLevelTable_639247799493651840.xlsx,116613S025120237,2DX16613S025120237Z,20901,2DX16613S025120237Z > 2VD16613S025120237Z > 3050052,3050052,Diamond,DIRDBR0435,2.0,1.0,2.0,0.0074,0.0037,0.0074
F_BOMLevelTable_639247799493651840.xlsx,116613S025120237,2VD16613S025120237Z,20895,2VD16613S025120237Z > 3050046,3050046,Diamond,DIRDBR0435,123.0,1.0,123.0,0.1845,0.0015,0.1845
F_BOMLevelTable_639247799493651840.xlsx,116613S025120237,2VD16613S025120237Z,20896,2VD16613S025120237Z > 3050047,3050047,Diamond,DIRDBR0435,171.0,1.0,171.0,0.171,0.001,0.171
F_BOMLevelTable_639247799493651840.xlsx,116613S025120237,2VD16613S025120237Z,20897,2VD16613S025120237Z > 3050048,3050048,Diamond,DIRDBR0435,129.0,1.0,129.0,0.1806,0.0014,0.1806
F_BOMLevelTable_639247799493651840.xlsx,116613S025120237,2VD16613S025120237Z,20898,2VD16613S025120237Z > 3050049,3050049,Diamond,DIRDBR0435,219.0,1.0,219.0,0.3723,0.0017000000000000001,0.3723
F_BOMLevelTable_639247799493651840.xlsx,116613S025120237,2VD16613S025120237Z,20899,2VD16613S025120237Z > 3050050,3050050,Diamond,DIRDBR0435,44.0,1.0,44.0,0.11,0.0025,0.11
F_BOMLevelTable_639247799493651840.xlsx,116613S025120237,2VD16613S025120237Z,20900,2VD16613S025120237Z > 3050051,3050051,Diamond,DIRDBR0435,6.0,1.0,6.0,0.0186,0.0031,0.0186
F_BOMLevelTable_639247799493651840.xlsx,116613S025120237,2VD16613S025120237Z,20901,2VD16613S025120237Z > 3050052,3050052,Diamond,DIRDBR0435,2.0,1.0,2.0,0.0074,0.0037,0.0074
F_BOMLevelTable_639247799493651840.xlsx,116614L025010243,2DB16614L025010243Z,21017,2DB16614L025010243Z > 2VD16614L025010243Z > 3050083,3050083,Diamond,DIRDBR3540,14.0,1.0,14.0,0.0238,0.0017000000000000001,0.0238
F_BOMLevelTable_639247799493651840.xlsx,116614L025010243,2VD16614L025010243Z,21017,2VD16614L025010243Z > 3050083,3050083,Diamond,DIRDBR3540,14.0,1.0,14.0,0.0238,0.0017000000000000001,0.0238
F_BOMLevelTable_639247799493651840.xlsx,116614M025010243,2DB16614M025010243Z,21093,2DB16614M025010243Z > 2VD16614M025010243Z > 3050083,3050083,Diamond,DIRDBR3540,14.0,1.0,14.0,0.0238,0.0017000000000000001,0.0238
F_BOMLevelTable_639247799493651840.xlsx,116614M025010243,2VD16614M025010243Z,21093,2VD16614M025010243Z > 3050083,3050083,Diamond,DIRDBR3540,14.0,1.0,14.0,0.0238,0.0017000000000000001,0.0238
F_BOMLevelTable_639247799493651840.xlsx,116614S025010243,2DB16614S025010243Z,21150,2DB16614S025010243Z > 2VD16614S025010243Z > 3050083,3050083,Diamond,DIRDBR3540,14.0,1.0,14.0,0.0238,0.0017000000000000001,0.0238
F_BOMLevelTable_639247799493651840.xlsx,116614S025010243,2VD16614S025010243Z,21150,2VD16614S025010243Z > 3050083,3050083,Diamond,DIRDBR3540,14.0,1.0,14.0,0.0238,0.0017000000000000001,0.0238
F_BOMLevelTable_639247799493651840.xlsx,116614XL25010243,2DB16614XL25010243Z,21179,2DB16614XL25010243Z > 2VD16614XL25010243Z > 3050083,3050083,Diamond,DIRDBR3540,14.0,1.0,14.0,0.0238,0.0017000000000000001,0.0238
F_BOMLevelTable_639247799493651840.xlsx,116614XL25010243,2VD16614XL25010243Z,21179,2VD16614XL25010243Z > 3050083,3050083,Diamond,DIRDBR3540,14.0,1.0,14.0,0.0238,0.0017000000000000001,0.0238
F_BOMLevelTable_639247799493651840.xlsx,116614XS25010243,2DB16614XS25010243Z,21191,2DB16614XS25010243Z > 2VD16614XS25010243Z > 3050083,3050083,Diamond,DIRDBR3540,14.0,1.0,14.0,0.0238,0.0017000000000000001,0.0238
F_BOMLevelTable_639247799493651840.xlsx,116614XS25010243,2VD16614XS25010243Z,21191,2VD16614XS25010243Z > 3050083,3050083,Diamond,DIRDBR3540,14.0,1.0,14.0,0.0238,0.0017000000000000001,0.0238
F_BOMLevelTable_639247799493651840.xlsx,116615L025010243,2DB16615L025010243Z,21237,2DB16615L025010243Z > 2VD16615L025010243Z > 3050090,3050090,Diamond,DIRDBR3540,7.0,1.0,7.0,0.0287,0.0041,0.0287
F_BOMLevelTable_639247799493651840.xlsx,116615L025010243,2VD16615L025010243Z,21237,2VD16615L025010243Z > 3050090,3050090,Diamond,DIRDBR3540,7.0,1.0,7.0,0.0287,0.0041,0.0287
F_BOMLevelTable_639247799493651840.xlsx,116615M025010243,2DB16615M025010243Z,21289,2DB16615M025010243Z > 2VD16615M025010243Z > 3050090,3050090,Diamond,DIRDBR3540,7.0,1.0,7.0,0.0287,0.0041,0.0287
F_BOMLevelTable_639247799493651840.xlsx,116615M025010243,2VD16615M025010243Z,21289,2VD16615M025010243Z > 3050090,3050090,Diamond,DIRDBR3540,7.0,1.0,7.0,0.0287,0.0041,0.0287
F_BOMLevelTable_639247799493651840.xlsx,116615S025010243,2DB16615S025010243Z,21341,2DB16615S025010243Z > 2VD16615S025010243Z > 3050090,3050090,Diamond,DIRDBR3540,7.0,1.0,7.0,0.0287,0.0041,0.0287
F_BOMLevelTable_639247799493651840.xlsx,116615S025010243,2VD16615S025010243Z,21341,2VD16615S025010243Z > 3050090,3050090,Diamond,DIRDBR3540,7.0,1.0,7.0,0.0287,0.0041,0.0287
F_BOMLevelTable_639247799493651840.xlsx,116615XL25010243,2DB16615XL25010243Z,21379,2DB16615XL25010243Z > 2VD16615XL25010243Z > 3050090,3050090,Diamond,DIRDBR3540,7.0,1.0,7.0,0.0287,0.0041,0.0287
F_BOMLevelTable_639247799493651840.xlsx,116615XL25010243,2VD16615XL25010243Z,21379,2VD16615XL25010243Z > 3050090,3050090,Diamond,DIRDBR3540,7.0,1.0,7.0,0.0287,0.0041,0.0287
F_BOMLevelTable_639247799493651840.xlsx,116615XS25010243,2DB16615XS25010243Z,21393,2DB16615XS25010243Z > 2VD16615XS25010243Z > 3050090,3050090,Diamond,DIRDBR3540,7.0,1.0,7.0,0.0287,0.0041,0.0287
F_BOMLevelTable_639247799493651840.xlsx,116615XS25010243,2VD16615XS25010243Z,21393,2VD16615XS25010243Z > 3050090,3050090,Diamond,DIRDBR3540,7.0,1.0,7.0,0.0287,0.0041,0.0287
F_BOMLevelTable_639247799493651840.xlsx,116616M025010203,2DB16616M025010200Z,21424,2DB16616M025010200Z > 2VD16616M025010200Z > 3050075,3050075,Diamond,DIRDBR3540,22.0,1.0,22.0,0.0352,0.0016,0.0352
F_BOMLevelTable_639247799493651840.xlsx,116616M025010203,2DB16616M025010200Z,21425,2DB16616M025010200Z > 2VD16616M025010200Z > 3050076,3050076,Diamond,DIRDBR3540,3.0,1.0,3.0,0.0048,0.0015999999999999999,0.0048
F_BOMLevelTable_639247799493651840.xlsx,116616M025010203,2DB16616M025010200Z,21426,2DB16616M025010200Z > 2VD16616M025010200Z > 3050077,3050077,Diamond,DIRDBR3540,1.0,1.0,1.0,0.0015,0.0015,0.0015
F_BOMLevelTable_639247799493651840.xlsx,116616M025010203,2DB16616M025010200Z,21427,2DB16616M025010200Z > 2VD16616M025010200Z > 3050078,3050078,Diamond,DIRDBR3540,2.0,1.0,2.0,0.0034,0.0017,0.0034
F_BOMLevelTable_639247799493651840.xlsx,116616M025010203,2DB16616M025010200Z,21428,2DB16616M025010200Z > 2VD16616M025010200Z > 3050079,3050079,Diamond,DIRDBR3540,3.0,1.0,3.0,0.0042,0.0014,0.0042
F_BOMLevelTable_639247799493651840.xlsx,116616M025010203,2VD16616M025010200Z,21424,2VD16616M025010200Z > 3050075,3050075,Diamond,DIRDBR3540,22.0,1.0,22.0,0.0352,0.0016,0.0352
F_BOMLevelTable_639247799493651840.xlsx,116616M025010203,2VD16616M025010200Z,21425,2VD16616M025010200Z > 3050076,3050076,Diamond,DIRDBR3540,3.0,1.0,3.0,0.0048,0.0015999999999999999,0.0048
F_BOMLevelTable_639247799493651840.xlsx,116616M025010203,2VD16616M025010200Z,21426,2VD16616M025010200Z > 3050077,3050077,Diamond,DIRDBR3540,1.0,1.0,1.0,0.0015,0.0015,0.0015
F_BOMLevelTable_639247799493651840.xlsx,116616M025010203,2VD16616M025010200Z,21427,2VD16616M025010200Z > 3050078,3050078,Diamond,DIRDBR3540,2.0,1.0,2.0,0.0034,0.0017,0.0034
F_BOMLevelTable_639247799493651840.xlsx,116616M025010203,2VD16616M025010200Z,21428,2VD16616M025010200Z > 3050079,3050079,Diamond,DIRDBR3540,3.0,1.0,3.0,0.0042,0.0014,0.0042
F_BOMLevelTable_639247799493651840.xlsx,116616S019090103,2DX16616S019090100Z,21438,2DX16616S019090100Z > 2VD16616S019090100Z > 3050131,3050131,Diamond,DIRDBR9900,23.0,1.0,23.0,0.2116,0.0092,0.2116
F_BOMLevelTable_639247799493651840.xlsx,116616S019090103,2DX16616S019090100Z,21439,2DX16616S019090100Z > 2VD16616S019090100Z > 3050130,3050130,Diamond,DIRDBR9900,30.0,1.0,30.0,0.222,0.0074,0.222
F_BOMLevelTable_639247799493651840.xlsx,116616S019090103,2VD16616S019090100Z,21438,2VD16616S019090100Z > 3050131,3050131,Diamond,DIRDBR9900,23.0,1.0,23.0,0.2116,0.0092,0.2116
F_BOMLevelTable_639247799493651840.xlsx,116616S019090103,2VD16616S019090100Z,21439,2VD16616S019090100Z > 3050130,3050130,Diamond,DIRDBR9900,30.0,1.0,30.0,0.222,0.0074,0.222
F_BOMLevelTable_639247799493651840.xlsx,116618M025010203,2DB16618M025010200Z,21460,2DB16618M025010200Z > 2VD16618M025010200Z > 3050079,3050079,Diamond,DIRDBR3540,58.0,1.0,58.0,0.0812,0.0014,0.0812
F_BOMLevelTable_639247799493651840.xlsx,116618M025010203,2VD16618M025010200Z,21460,2VD16618M025010200Z > 3050079,3050079,Diamond,DIRDBR3540,58.0,1.0,58.0,0.0812,0.0014,0.0812
F_BOMLevelTable_639247799493651840.xlsx,116618M025010204,2DB16618M025010200Z,21472,2DB16618M025010200Z > 2VD16618M025010200Z > 3050079,3050079,Diamond,DIRDBR3540,58.0,1.0,58.0,0.0812,0.0014,0.0812
F_BOMLevelTable_639247799493651840.xlsx,116618M025010204,2VD16618M025010200Z,21472,2VD16618M025010200Z > 3050079,3050079,Diamond,DIRDBR3540,58.0,1.0,58.0,0.0812,0.0014,0.0812
F_BOMLevelTable_639247799493651840.xlsx,116620L024010203,2DB16620L024010200Z,21556,2DB16620L024010200Z > 2VD16620L024010200Z > 3050075,3050075,Diamond,DIRDBR3540,12.0,1.0,12.0,0.0192,0.0015999999999999999,0.0192
F_BOMLevelTable_639247799493651840.xlsx,116620L024010203,2DB16620L024010200Z,21557,2DB16620L024010200Z > 2VD16620L024010200Z > 3050076,3050076,Diamond,DIRDBR3540,4.0,1.0,4.0,0.0064,0.0016,0.0064
F_BOMLevelTable_639247799493651840.xlsx,116620L024010203,2DB16620L024010200Z,21558,2DB16620L024010200Z > 2VD16620L024010200Z > 3050077,3050077,Diamond,DIRDBR3540,7.0,1.0,7.0,0.0105,0.0015,0.0105
F_BOMLevelTable_639247799493651840.xlsx,116620L024010203,2DB16620L024010200Z,21559,2DB16620L024010200Z > 2VD16620L024010200Z > 3050078,3050078,Diamond,DIRDBR3540,9.0,1.0,9.0,0.0153,0.0017,0.0153
F_BOMLevelTable_639247799493651840.xlsx,116620L024010203,2VD16620L024010200Z,21556,2VD16620L024010200Z > 3050075,3050075,Diamond,DIRDBR3540,12.0,1.0,12.0,0.0192,0.0015999999999999999,0.0192
F_BOMLevelTable_639247799493651840.xlsx,116620L024010203,2VD16620L024010200Z,21557,2VD16620L024010200Z > 3050076,3050076,Diamond,DIRDBR3540,4.0,1.0,4.0,0.0064,0.0016,0.0064
